,model,columns,best_params,training_time,accuracy,precision,recall,f1,roc_auc,mean_fit_time,predict_time
172,DecisionTreeClassifier,"['Pclass2', 'Fare']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.120452880859375,0.6966,0.5714,0.516,0.542,0.696,0.002,0.001
173,RandomForestClassifier,"['Pclass2', 'Fare']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",15.581649780273438,0.7079,0.5862,0.548,0.567,0.694,0.367,0.005
174,SVC,"['Pclass2', 'Fare']","{'C': 10, 'degree': 2}",0.10971474647521973,0.6966,0.5909,0.419,0.491,,0.011,0.001
175,GaussianNB,"['Pclass3', 'Fare']",{},0.017698049545288086,0.7303,0.7692,0.323,0.455,0.687,0.002,0.0
176,KNeighborsClassifier,"['Pclass3', 'Fare']",{'n_neighbors': 3},0.04064130783081055,0.6517,0.5,0.516,0.508,0.652,0.002,0.001
177,LinearDiscriminantAnalysis,"['Pclass3', 'Fare']",{},0.02026534080505371,0.618,0.4667,0.677,0.553,0.69,0.002,0.001
178,QuadraticDiscriminantAnalysis,"['Pclass3', 'Fare']",{},0.017381668090820312,0.7303,0.8182,0.29,0.429,0.655,0.002,0.0
179,DecisionTreeClassifier,"['Pclass3', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.12428665161132812,0.6629,0.5152,0.548,0.531,0.687,0.002,0.0
180,RandomForestClassifier,"['Pclass3', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",15.553094625473022,0.7079,0.5758,0.613,0.594,0.718,0.366,0.005
181,SVC,"['Pclass3', 'Fare']","{'C': 10, 'degree': 2}",0.1170651912689209,0.6854,0.5484,0.548,0.548,,0.012,0.001
182,GaussianNB,"['EmbarkedQ', 'EmbarkedC']",{},0.01892542839050293,0.6517,0.5,0.355,0.415,0.536,0.001,0.0
183,KNeighborsClassifier,"['EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 9},0.04387855529785156,0.6517,0.5,0.355,0.415,0.583,0.002,0.001
184,LinearDiscriminantAnalysis,"['EmbarkedQ', 'EmbarkedC']",{},0.017927885055541992,0.6517,0.5,0.355,0.415,0.629,0.002,0.0
185,QuadraticDiscriminantAnalysis,"['EmbarkedQ', 'EmbarkedC']",{},0.017278671264648438,0.6517,0.5,0.355,0.415,0.536,0.001,0.0
186,DecisionTreeClassifier,"['EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11694669723510742,0.6517,0.5,0.355,0.415,0.629,0.002,0.0
187,RandomForestClassifier,"['EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.455098867416382,0.6517,0.5,0.355,0.415,0.629,0.301,0.003
188,SVC,"['EmbarkedQ', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10802388191223145,0.6517,0.5,0.355,0.415,,0.009,0.002
189,GaussianNB,"['EmbarkedS', 'EmbarkedC']",{},0.017934560775756836,0.6517,0.5,0.355,0.415,0.629,0.001,0.001
190,KNeighborsClassifier,"['EmbarkedS', 'EmbarkedC']",{'n_neighbors': 5},0.03968358039855957,0.6854,0.5556,0.484,0.517,0.648,0.002,0.001
191,LinearDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedC']",{},0.01958608627319336,0.6517,0.5,0.355,0.415,0.629,0.002,0.0
192,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedC']",{},0.01719188690185547,0.6517,0.5,0.355,0.415,0.536,0.001,0.0
193,DecisionTreeClassifier,"['EmbarkedS', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.1161031723022461,0.6517,0.5,0.355,0.415,0.629,0.002,0.0
194,RandomForestClassifier,"['EmbarkedS', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.451021432876587,0.6517,0.5,0.355,0.415,0.629,0.301,0.002
195,SVC,"['EmbarkedS', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10892963409423828,0.6517,0.5,0.355,0.415,,0.009,0.002
196,GaussianNB,"['Pclass2', 'EmbarkedC']",{},0.018514394760131836,0.573,0.4186,0.581,0.486,0.59,0.001,0.001
197,KNeighborsClassifier,"['Pclass2', 'EmbarkedC']",{'n_neighbors': 12},0.03985285758972168,0.5506,0.3043,0.226,0.259,0.539,0.002,0.001
198,LinearDiscriminantAnalysis,"['Pclass2', 'EmbarkedC']",{},0.018027544021606445,0.6517,0.5,0.355,0.415,0.59,0.002,0.0
199,QuadraticDiscriminantAnalysis,"['Pclass2', 'EmbarkedC']",{},0.017061233520507812,0.573,0.4186,0.581,0.486,0.59,0.001,0.0
200,DecisionTreeClassifier,"['Pclass2', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11422896385192871,0.6517,0.5,0.355,0.415,0.59,0.002,0.0
201,RandomForestClassifier,"['Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",12.521100044250488,0.6517,0.5,0.355,0.415,0.59,0.302,0.002
202,SVC,"['Pclass2', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.1103212833404541,0.6517,0.5,0.355,0.415,,0.009,0.001
203,GaussianNB,"['Pclass3', 'EmbarkedC']",{},0.01797771453857422,0.6517,0.5,0.355,0.415,0.648,0.001,0.0
204,KNeighborsClassifier,"['Pclass3', 'EmbarkedC']",{'n_neighbors': 7},0.04634904861450195,0.618,0.4667,0.677,0.553,0.637,0.002,0.002
205,LinearDiscriminantAnalysis,"['Pclass3', 'EmbarkedC']",{},0.019418001174926758,0.618,0.4667,0.677,0.553,0.662,0.002,0.0
206,QuadraticDiscriminantAnalysis,"['Pclass3', 'EmbarkedC']",{},0.01730942726135254,0.6517,0.5,0.355,0.415,0.648,0.001,0.0
207,DecisionTreeClassifier,"['Pclass3', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.12329626083374023,0.618,0.4667,0.677,0.553,0.662,0.002,0.001
208,RandomForestClassifier,"['Pclass3', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.526222229003906,0.618,0.4667,0.677,0.553,0.662,0.302,0.003
209,SVC,"['Pclass3', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.0999307632446289,0.618,0.4667,0.677,0.553,,0.009,0.001
210,GaussianNB,"['EmbarkedS', 'EmbarkedQ']",{},0.017825841903686523,0.6517,0.5,0.355,0.415,0.629,0.001,0.0
211,KNeighborsClassifier,"['EmbarkedS', 'EmbarkedQ']",{'n_neighbors': 3},0.040148019790649414,0.6517,0.5,0.355,0.415,0.583,0.002,0.001
212,LinearDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedQ']",{},0.02120804786682129,0.6517,0.5,0.355,0.415,0.629,0.002,0.001
213,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedQ']",{},0.017420291900634766,0.6517,0.5,0.355,0.415,0.536,0.001,0.0
214,DecisionTreeClassifier,"['EmbarkedS', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.1152029037475586,0.6517,0.5,0.355,0.415,0.629,0.002,0.0
215,RandomForestClassifier,"['EmbarkedS', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.50539755821228,0.6517,0.5,0.355,0.415,0.629,0.301,0.002
216,SVC,"['EmbarkedS', 'EmbarkedQ']","{'C': 0.1, 'degree': 2}",0.09894371032714844,0.6517,0.5,0.355,0.415,,0.009,0.002
217,GaussianNB,"['EmbarkedQ', 'Pclass2']",{},0.017875194549560547,0.5393,0.2727,0.194,0.226,0.442,0.002,0.0
218,KNeighborsClassifier,"['EmbarkedQ', 'Pclass2']",{'n_neighbors': 3},0.04033374786376953,0.6517,0.0,0.0,0.0,0.5,0.002,0.001
219,LinearDiscriminantAnalysis,"['EmbarkedQ', 'Pclass2']",{},0.017953872680664062,0.5393,0.2727,0.194,0.226,0.442,0.001,0.0
220,QuadraticDiscriminantAnalysis,"['EmbarkedQ', 'Pclass2']",{},0.017438173294067383,0.5393,0.2727,0.194,0.226,0.442,0.001,0.0
221,DecisionTreeClassifier,"['EmbarkedQ', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.12325024604797363,0.6517,0.0,0.0,0.0,0.451,0.002,0.001
222,RandomForestClassifier,"['EmbarkedQ', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",12.65158462524414,0.6517,0.0,0.0,0.0,0.442,0.303,0.004
223,SVC,"['EmbarkedQ', 'Pclass2']","{'C': 1, 'degree': 2}",0.10855293273925781,0.6517,0.0,0.0,0.0,,0.009,0.002
224,GaussianNB,"['Pclass3', 'EmbarkedQ']",{},0.017604351043701172,0.6067,0.4545,0.645,0.533,0.6,0.001,0.0
225,KNeighborsClassifier,"['Pclass3', 'EmbarkedQ']",{'n_neighbors': 5},0.03994178771972656,0.6629,1.0,0.032,0.062,0.613,0.002,0.001
226,LinearDiscriminantAnalysis,"['Pclass3', 'EmbarkedQ']",{},0.018035411834716797,0.618,0.4667,0.677,0.553,0.664,0.002,0.0
227,QuadraticDiscriminantAnalysis,"['Pclass3', 'EmbarkedQ']",{},0.01730656623840332,0.6067,0.4545,0.645,0.533,0.651,0.001,0.0
228,DecisionTreeClassifier,"['Pclass3', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.1155548095703125,0.6067,0.4545,0.645,0.533,0.651,0.002,0.0
229,RandomForestClassifier,"['Pclass3', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.474339723587036,0.618,0.4667,0.677,0.553,0.651,0.302,0.002
230,SVC,"['Pclass3', 'EmbarkedQ']","{'C': 1, 'degree': 2}",0.10723614692687988,0.6067,0.4545,0.645,0.533,,0.009,0.001
231,GaussianNB,"['EmbarkedS', 'Pclass2']",{},0.018031835556030273,0.5506,0.3043,0.226,0.259,0.572,0.001,0.0
232,KNeighborsClassifier,"['EmbarkedS', 'Pclass2']",{'n_neighbors': 7},0.0399470329284668,0.6404,0.3333,0.032,0.059,0.572,0.002,0.001
233,LinearDiscriminantAnalysis,"['EmbarkedS', 'Pclass2']",{},0.018283367156982422,0.6404,0.3333,0.032,0.059,0.648,0.001,0.0
234,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Pclass2']",{},0.017535686492919922,0.5955,0.4468,0.677,0.538,0.572,0.001,0.0
235,DecisionTreeClassifier,"['EmbarkedS', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11601853370666504,0.6404,0.3333,0.032,0.059,0.648,0.002,0.0
236,RandomForestClassifier,"['EmbarkedS', 'Pclass2']","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",12.463194370269775,0.6404,0.3333,0.032,0.059,0.572,0.302,0.002
237,SVC,"['EmbarkedS', 'Pclass2']","{'C': 1, 'degree': 2}",0.10997152328491211,0.6404,0.3333,0.032,0.059,,0.01,0.002
238,GaussianNB,"['EmbarkedS', 'Pclass3']",{},0.0177762508392334,0.618,0.4667,0.677,0.553,0.694,0.001,0.0
239,KNeighborsClassifier,"['EmbarkedS', 'Pclass3']",{'n_neighbors': 7},0.04016423225402832,0.618,0.4667,0.677,0.553,0.664,0.002,0.001
240,LinearDiscriminantAnalysis,"['EmbarkedS', 'Pclass3']",{},0.01810479164123535,0.618,0.4667,0.677,0.553,0.694,0.002,0.0
241,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Pclass3']",{},0.02731800079345703,0.618,0.4667,0.677,0.553,0.694,0.002,0.0
242,DecisionTreeClassifier,"['EmbarkedS', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11965680122375488,0.618,0.4667,0.677,0.553,0.694,0.002,0.001
243,RandomForestClassifier,"['EmbarkedS', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.54395842552185,0.618,0.4667,0.677,0.553,0.694,0.302,0.003
244,SVC,"['EmbarkedS', 'Pclass3']","{'C': 0.1, 'degree': 2}",0.09810256958007812,0.618,0.4667,0.677,0.553,,0.009,0.001
245,GaussianNB,"['Pclass3', 'Pclass2']",{},0.01776742935180664,0.618,0.4667,0.677,0.553,0.585,0.001,0.0
246,KNeighborsClassifier,"['Pclass3', 'Pclass2']",{'n_neighbors': 9},0.04174208641052246,0.7191,0.6364,0.452,0.528,0.679,0.002,0.002
247,LinearDiscriminantAnalysis,"['Pclass3', 'Pclass2']",{},0.01820850372314453,0.618,0.4667,0.677,0.553,0.679,0.002,0.0
248,QuadraticDiscriminantAnalysis,"['Pclass3', 'Pclass2']",{},0.017255544662475586,0.618,0.4667,0.677,0.553,0.679,0.001,0.0
249,DecisionTreeClassifier,"['Pclass3', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11869430541992188,0.7191,0.6364,0.452,0.528,0.679,0.002,0.0
250,RandomForestClassifier,"['Pclass3', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.480556964874268,0.618,0.4667,0.677,0.553,0.679,0.303,0.003
251,SVC,"['Pclass3', 'Pclass2']","{'C': 0.1, 'degree': 2}",0.11068868637084961,0.7191,0.6364,0.452,0.528,,0.008,0.001
252,GaussianNB,"['Sex', 'Age', 'Fare']",{},0.01842188835144043,0.8315,0.7222,0.839,0.776,0.871,0.002,0.001
253,KNeighborsClassifier,"['Sex', 'Age', 'Fare']",{'n_neighbors': 9},0.040740013122558594,0.764,0.6471,0.71,0.677,0.856,0.002,0.001
254,LinearDiscriminantAnalysis,"['Sex', 'Age', 'Fare']",{},0.024283170700073242,0.8427,0.7429,0.839,0.788,0.876,0.001,0.001
255,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'Fare']",{},0.017362117767333984,0.8315,0.7222,0.839,0.776,0.833,0.001,0.0
256,DecisionTreeClassifier,"['Sex', 'Age', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.12402200698852539,0.8652,0.7879,0.839,0.812,0.889,0.002,0.0
257,RandomForestClassifier,"['Sex', 'Age', 'Fare']","{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",15.973567962646484,0.8427,0.7429,0.839,0.788,0.88,0.375,0.005
258,SVC,"['Sex', 'Age', 'Fare']","{'C': 1, 'degree': 2}",0.1078801155090332,0.8427,0.7429,0.839,0.788,,0.012,0.001
259,GaussianNB,"['Sex', 'Age', 'EmbarkedC']",{},0.019254684448242188,0.8315,0.7353,0.806,0.769,0.835,0.001,0.001
260,KNeighborsClassifier,"['Sex', 'Age', 'EmbarkedC']",{'n_neighbors': 12},0.04032087326049805,0.7865,0.7,0.677,0.689,0.858,0.002,0.001
261,LinearDiscriminantAnalysis,"['Sex', 'Age', 'EmbarkedC']",{},0.018682479858398438,0.8315,0.7353,0.806,0.769,0.839,0.002,0.0
262,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'EmbarkedC']",{},0.021749258041381836,0.809,0.6944,0.806,0.746,0.842,0.001,0.001
263,DecisionTreeClassifier,"['Sex', 'Age', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.12076282501220703,0.809,0.75,0.677,0.712,0.863,0.002,0.0
264,RandomForestClassifier,"['Sex', 'Age', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",15.123430490493774,0.7978,0.7097,0.71,0.71,0.864,0.354,0.005
265,SVC,"['Sex', 'Age', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.1310253143310547,0.8315,0.7353,0.806,0.769,,0.022,0.001
266,GaussianNB,"['Sex', 'EmbarkedQ', 'Age']",{},0.018024444580078125,0.8315,0.7353,0.806,0.769,0.789,0.001,0.0
267,KNeighborsClassifier,"['Sex', 'EmbarkedQ', 'Age']",{'n_neighbors': 12},0.04068493843078613,0.8315,0.75,0.774,0.762,0.868,0.002,0.001
268,LinearDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age']",{},0.01815962791442871,0.8315,0.7353,0.806,0.769,0.799,0.002,0.0
269,QuadraticDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age']",{},0.017192840576171875,0.8315,0.7353,0.806,0.769,0.808,0.001,0.0
270,DecisionTreeClassifier,"['Sex', 'EmbarkedQ', 'Age']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.12122488021850586,0.8202,0.8,0.645,0.714,0.864,0.002,0.0
271,RandomForestClassifier,"['Sex', 'EmbarkedQ', 'Age']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",15.057986497879028,0.8202,0.7419,0.742,0.742,0.862,0.354,0.005
272,SVC,"['Sex', 'EmbarkedQ', 'Age']","{'C': 1, 'degree': 2}",0.1415538787841797,0.8315,0.7353,0.806,0.769,,0.023,0.001
273,GaussianNB,"['EmbarkedS', 'Sex', 'Age']",{},0.017796993255615234,0.8315,0.7353,0.806,0.769,0.846,0.001,0.0
274,KNeighborsClassifier,"['EmbarkedS', 'Sex', 'Age']",{'n_neighbors': 12},0.04008197784423828,0.809,0.7188,0.742,0.73,0.882,0.002,0.001
275,LinearDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age']",{},0.018645048141479492,0.8315,0.7353,0.806,0.769,0.85,0.002,0.001
276,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age']",{},0.017474889755249023,0.8315,0.7353,0.806,0.769,0.85,0.001,0.001
277,DecisionTreeClassifier,"['EmbarkedS', 'Sex', 'Age']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.12344670295715332,0.809,0.75,0.677,0.712,0.808,0.002,0.0
278,RandomForestClassifier,"['EmbarkedS', 'Sex', 'Age']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",15.103451013565063,0.7978,0.7097,0.71,0.71,0.865,0.356,0.003
279,SVC,"['EmbarkedS', 'Sex', 'Age']","{'C': 1, 'degree': 2}",0.130204439163208,0.8315,0.7353,0.806,0.769,,0.019,0.001
280,GaussianNB,"['Sex', 'Age', 'Pclass2']",{},0.01805424690246582,0.8315,0.7353,0.806,0.769,0.79,0.001,0.0
281,KNeighborsClassifier,"['Sex', 'Age', 'Pclass2']",{'n_neighbors': 7},0.04000353813171387,0.8315,0.7222,0.839,0.776,0.884,0.002,0.001
282,LinearDiscriminantAnalysis,"['Sex', 'Age', 'Pclass2']",{},0.01788783073425293,0.8315,0.7353,0.806,0.769,0.796,0.002,0.0
283,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'Pclass2']",{},0.017504215240478516,0.8315,0.7353,0.806,0.769,0.806,0.001,0.0
284,DecisionTreeClassifier,"['Sex', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.1159064769744873,0.8202,0.8,0.645,0.714,0.815,0.002,0.0
285,RandomForestClassifier,"['Sex', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",15.037976026535034,0.8539,0.7812,0.806,0.794,0.878,0.354,0.003
286,SVC,"['Sex', 'Age', 'Pclass2']","{'C': 1, 'degree': 2}",0.11937522888183594,0.8315,0.7353,0.806,0.769,,0.017,0.001
287,GaussianNB,"['Pclass3', 'Sex', 'Age']",{},0.018122196197509766,0.8315,0.7353,0.806,0.769,0.861,0.001,0.0
288,KNeighborsClassifier,"['Pclass3', 'Sex', 'Age']",{'n_neighbors': 7},0.03960442543029785,0.7753,0.6774,0.677,0.677,0.886,0.002,0.001
289,LinearDiscriminantAnalysis,"['Pclass3', 'Sex', 'Age']",{},0.019429445266723633,0.8539,0.7812,0.806,0.794,0.866,0.002,0.0
290,QuadraticDiscriminantAnalysis,"['Pclass3', 'Sex', 'Age']",{},0.01742386817932129,0.8315,0.7353,0.806,0.769,0.86,0.002,0.0
291,DecisionTreeClassifier,"['Pclass3', 'Sex', 'Age']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.12517166137695312,0.809,0.75,0.677,0.712,0.897,0.002,0.001
292,RandomForestClassifier,"['Pclass3', 'Sex', 'Age']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",15.225867986679077,0.8427,0.7931,0.742,0.767,0.896,0.352,0.011
293,SVC,"['Pclass3', 'Sex', 'Age']","{'C': 0.1, 'degree': 2}",0.10972452163696289,0.8539,0.7812,0.806,0.794,,0.014,0.001
294,GaussianNB,"['Sex', 'Fare', 'EmbarkedC']",{},0.018023014068603516,0.8315,0.7222,0.839,0.776,0.866,0.001,0.001
295,KNeighborsClassifier,"['Sex', 'Fare', 'EmbarkedC']",{'n_neighbors': 3},0.04072165489196777,0.7528,0.6286,0.71,0.667,0.83,0.002,0.001
296,LinearDiscriminantAnalysis,"['Sex', 'Fare', 'EmbarkedC']",{},0.017899036407470703,0.8427,0.7429,0.839,0.788,0.863,0.002,0.0
297,QuadraticDiscriminantAnalysis,"['Sex', 'Fare', 'EmbarkedC']",{},0.017387866973876953,0.8315,0.7222,0.839,0.776,0.861,0.001,0.0
298,DecisionTreeClassifier,"['Sex', 'Fare', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.12176108360290527,0.809,0.7188,0.742,0.73,0.797,0.002,0.001
299,RandomForestClassifier,"['Sex', 'Fare', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",15.27844500541687,0.809,0.6944,0.806,0.746,0.874,0.362,0.003
300,SVC,"['Sex', 'Fare', 'EmbarkedC']","{'C': 10, 'degree': 2}",0.16249346733093262,0.8427,0.7429,0.839,0.788,,0.015,0.001
301,GaussianNB,"['Sex', 'EmbarkedQ', 'Fare']",{},0.01784062385559082,0.8315,0.7222,0.839,0.776,0.88,0.001,0.001
302,KNeighborsClassifier,"['Sex', 'EmbarkedQ', 'Fare']",{'n_neighbors': 7},0.040947914123535156,0.7978,0.6857,0.774,0.727,0.856,0.002,0.001
303,LinearDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Fare']",{},0.0178070068359375,0.8427,0.7429,0.839,0.788,0.868,0.001,0.0
304,QuadraticDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Fare']",{},0.017237424850463867,0.8315,0.7222,0.839,0.776,0.878,0.001,0.0
305,DecisionTreeClassifier,"['Sex', 'EmbarkedQ', 'Fare']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.1209864616394043,0.809,0.75,0.677,0.712,0.834,0.002,0.0
306,RandomForestClassifier,"['Sex', 'EmbarkedQ', 'Fare']","{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",15.417236804962158,0.7753,0.6667,0.71,0.688,0.852,0.366,0.003
307,SVC,"['Sex', 'EmbarkedQ', 'Fare']","{'C': 10, 'degree': 2}",0.12454414367675781,0.8427,0.7429,0.839,0.788,,0.014,0.001
308,GaussianNB,"['EmbarkedS', 'Sex', 'Fare']",{},0.018535375595092773,0.8315,0.7222,0.839,0.776,0.88,0.001,0.001
309,KNeighborsClassifier,"['EmbarkedS', 'Sex', 'Fare']",{'n_neighbors': 3},0.04031968116760254,0.7528,0.6364,0.677,0.656,0.815,0.002,0.001
310,LinearDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Fare']",{},0.028061866760253906,0.8427,0.7429,0.839,0.788,0.871,0.002,0.0
311,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Fare']",{},0.017507314682006836,0.8315,0.7222,0.839,0.776,0.887,0.002,0.0
312,DecisionTreeClassifier,"['EmbarkedS', 'Sex', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.12997007369995117,0.8315,0.7353,0.806,0.769,0.832,0.002,0.001
313,RandomForestClassifier,"['EmbarkedS', 'Sex', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",15.829051971435547,0.7978,0.697,0.742,0.719,0.864,0.379,0.005
314,SVC,"['EmbarkedS', 'Sex', 'Fare']","{'C': 10, 'degree': 2}",0.1323399543762207,0.8427,0.7429,0.839,0.788,,0.015,0.002
315,GaussianNB,"['Sex', 'Fare', 'Pclass2']",{},0.018259763717651367,0.8315,0.7222,0.839,0.776,0.867,0.001,0.0
316,KNeighborsClassifier,"['Sex', 'Fare', 'Pclass2']",{'n_neighbors': 5},0.04073977470397949,0.7978,0.7097,0.71,0.71,0.836,0.002,0.001
317,LinearDiscriminantAnalysis,"['Sex', 'Fare', 'Pclass2']",{},0.02875232696533203,0.8427,0.7429,0.839,0.788,0.853,0.002,0.001
318,QuadraticDiscriminantAnalysis,"['Sex', 'Fare', 'Pclass2']",{},0.017590761184692383,0.8315,0.7222,0.839,0.776,0.86,0.001,0.001
319,DecisionTreeClassifier,"['Sex', 'Fare', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.13282299041748047,0.8315,0.75,0.774,0.762,0.811,0.002,0.0
320,RandomForestClassifier,"['Sex', 'Fare', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",15.972431182861328,0.8315,0.75,0.774,0.762,0.838,0.374,0.007
321,SVC,"['Sex', 'Fare', 'Pclass2']","{'C': 10, 'degree': 2}",0.11689996719360352,0.8427,0.7429,0.839,0.788,,0.012,0.001
322,GaussianNB,"['Pclass3', 'Sex', 'Fare']",{},0.018116235733032227,0.8315,0.7222,0.839,0.776,0.89,0.001,0.001
323,KNeighborsClassifier,"['Pclass3', 'Sex', 'Fare']",{'n_neighbors': 3},0.04025554656982422,0.809,0.6944,0.806,0.746,0.852,0.002,0.001
324,LinearDiscriminantAnalysis,"['Pclass3', 'Sex', 'Fare']",{},0.018280029296875,0.8427,0.7429,0.839,0.788,0.881,0.002,0.0
325,QuadraticDiscriminantAnalysis,"['Pclass3', 'Sex', 'Fare']",{},0.017458438873291016,0.8315,0.7222,0.839,0.776,0.862,0.001,0.0
326,DecisionTreeClassifier,"['Pclass3', 'Sex', 'Fare']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.12523818016052246,0.8315,0.7353,0.806,0.769,0.834,0.002,0.001
